Empresa	ZONA/BANCO	ESPECIE	MES	data	Año	DIAS TRABA	Nº PERSON	 Kg	CPUE	Día del Mes				
Kombu del cantábrico	Praia Couso	Osmundea pinnatifida	7	44403	2021	0.25	2	0.06	0.03	26				
Kombu del cantábrico	Punta Fontán	Porphyra spp.	7	44403	2021	0.25	2	0.7	0.35	26				
Kombu del cantábrico	Praia Couso	Codium spp.	8	44432	2021	0.33	2	4.72	2.36	24				
Kombu del cantábrico	Praia Couso	Osmundea pinnatifida	8	44432	2021	0.33	2	0.527	0.2635	24				
Kombu del cantábrico	Praia Couso	Undaria pinnatifida	8	44432	2021	0.33	2	0.34	0.17	24				
Kombu del cantábrico	Praia Couso	Codium spp.	10	44495	2021	0.5	2	80	40	26				
Kombu del cantábrico	Praia Couso	Ulva spp.	10	44495	2021	0.5	2	55	27.5	26				
Kombu del cantábrico	Praia Couso	Codium spp.	11	44505	2021	1	1	60	60	5				
Kombu del cantábrico	Punta Uhía	Osmundea pinnatifida	11	44519	2021	1	1	0.1	0.1	19				
Kombu del cantábrico	Praia Couso	Codium spp.	12	44547	2021	1	1	10	10	17				
Kombu del cantábrico	Punta Uhía	Osmundea pinnatifida	5	44711	2022	1	1	2	2	30				
Kombu del cantábrico	Praia Couso	Osmundea pinnatifida	6	44740	2022	0.5	1	0.5	0.5	28				
Kombu del cantábrico	Punta Fontán	Porphyra spp.	6	44740	2022	0.5	1	0.5	0.5	28				
Kombu del cantábrico	^raia Couso-Ribeira	Codium spp.	6	45082	2023	1	1	35	35	5				
Kombu del cantábrico	^raia Couso-Ribeira	Codium spp.	12	45275	2023	1	1	3	3	15				
